Date,Open,High,Low,Close,Support,Resistance,Sentiment,Sentiment_Label
2023-10-06,760.3499755859375,771.1500244140625,758.6500244140625,765.2000122070312,752.9000244140625,840.0,0.9299,Neutral
2023-10-09,756.5,761.4000244140625,749.1500244140625,757.5499877929688,749.1500244140625,840.0,0.9299,Neutral
2023-10-10,759.6500244140625,774.2000122070312,757.2999877929688,771.9000244140625,749.1500244140625,840.0,0.9299,Positive
2023-10-11,776.0,782.5499877929688,774.5499877929688,777.25,749.1500244140625,840.0,0.9299,Positive
2023-10-12,782.4000244140625,789.9500122070312,779.4500122070312,783.4500122070312,749.1500244140625,825.0,0.9299,Positive
2023-10-13,778.0,780.0,773.0,777.25,749.1500244140625,825.0,0.9299,Positive
2023-10-16,777.25,794.3499755859375,773.0,790.7000122070312,749.1500244140625,819.7000122070312,0.9299,Positive
2023-10-17,792.7000122070312,796.0,788.1500244140625,790.1500244140625,749.1500244140625,814.9500122070312,0.7948,Positive
2023-10-18,793.0999755859375,801.0,781.2000122070312,784.4000244140625,749.1500244140625,810.7999877929688,0.7948,Positive
2023-10-19,780.1500244140625,782.7000122070312,769.1500244140625,780.4500122070312,749.1500244140625,801.0,0.7948,Positive
2023-10-20,779.5999755859375,779.75,761.9000244140625,769.4000244140625,749.1500244140625,801.0,0.7948,Positive
2023-10-23,770.7999877929688,774.7999877929688,746.0999755859375,748.9500122070312,746.0999755859375,801.0,0.7948,Positive
2023-10-25,754.0999755859375,761.8499755859375,741.5,748.2999877929688,741.5,801.0,0.7948,Positive
2023-10-26,744.7000122070312,745.0,725.5,728.7000122070312,725.5,801.0,0.7948,Positive
2023-10-27,729.7000122070312,735.4500122070312,725.25,732.0,725.25,801.0,0.7948,Positive
2023-10-30,734.7999877929688,736.7999877929688,726.0,734.5,725.25,801.0,0.7948,Positive
2023-10-31,737.0,738.5499877929688,727.0,736.3499755859375,725.25,801.0,0.7948,Neutral
2023-11-01,736.9000244140625,737.2999877929688,723.0,724.4500122070312,723.0,801.0,0.7948,Neutral
2023-11-02,728.0,734.4000244140625,725.0,733.3499755859375,723.0,801.0,0.7948,Neutral
2023-11-03,735.9500122070312,748.0,735.0,746.0499877929688,723.0,801.0,0.7948,Neutral
2023-11-06,748.0999755859375,756.4500122070312,744.9000244140625,754.0,723.0,801.0,0.7948,Neutral
2023-11-07,757.0,759.5999755859375,746.9500122070312,748.5999755859375,723.0,801.0,0.13952380952380952,Positive
2023-11-08,750.0,757.75,745.0,756.7000122070312,723.0,801.0,0.13952380952380952,Positive
2023-11-09,756.7000122070312,759.9000244140625,749.0499877929688,750.8499755859375,723.0,801.0,0.13952380952380952,Positive
2023-11-10,751.9000244140625,759.0,745.0499877929688,754.75,723.0,801.0,0.13952380952380952,Positive
2023-11-13,756.5499877929688,763.25,753.0,761.0999755859375,723.0,801.0,0.13952380952380952,Positive
2023-11-15,769.0,782.5,769.0,772.8499755859375,723.0,801.0,0.13952380952380952,Positive
2023-11-16,770.5,774.2999877929688,763.4000244140625,769.1500244140625,723.0,801.0,0.13952380952380952,Positive
2023-11-17,772.0,774.9000244140625,766.0,768.7999877929688,723.0,782.7000122070312,0.13952380952380952,Positive
2023-11-20,769.9000244140625,772.0,760.6500244140625,761.8499755859375,723.0,782.5,0.13952380952380952,Positive
2023-11-21,766.8499755859375,779.5999755859375,765.9500122070312,775.7999877929688,723.0,782.5,0.18896999999999997,Positive
2023-11-22,775.7999877929688,776.75,765.5,768.4500122070312,723.0,782.5,0.18896999999999997,Positive
2023-11-23,771.9500122070312,777.9500122070312,767.1500244140625,775.5499877929688,723.0,782.5,0.18896999999999997,Positive
2023-11-24,779.0,786.25,776.4000244140625,782.0499877929688,723.0,786.25,0.18896999999999997,Positive
2023-11-28,785.0,785.5499877929688,778.75,782.3499755859375,723.0,786.25,0.2980507042253521,Positive
2023-11-29,783.2000122070312,794.7000122070312,783.2000122070312,793.25,723.0,794.7000122070312,0.2980507042253521,Positive
2023-11-30,794.0,808.1500244140625,789.5999755859375,801.0999755859375,723.0,808.1500244140625,0.2980507042253521,Positive
2023-12-01,805.0,815.0,796.9000244140625,810.7999877929688,725.0,815.0,0.2980507042253521,Positive
2023-12-04,820.0,823.4000244140625,812.3499755859375,819.5999755859375,735.0,823.4000244140625,0.2980507042253521,Positive
2023-12-05,816.0,826.0,814.2000122070312,821.7000122070312,744.9000244140625,826.0,0.167,Positive
2023-12-06,824.9500122070312,833.4000244140625,815.2000122070312,824.7000122070312,745.0,833.4000244140625,0.167,Positive
2023-12-07,828.9500122070312,830.0,817.8499755859375,819.1500244140625,745.0,833.4000244140625,0.167,Positive
2023-12-08,824.7999877929688,853.4500122070312,822.0999755859375,839.3499755859375,745.0499877929688,853.4500122070312,0.167,Positive
2023-12-11,841.5499877929688,847.0,831.7999877929688,845.0999755859375,745.0499877929688,853.4500122070312,0.167,Positive
2023-12-12,846.5999755859375,862.7999877929688,845.25,853.8499755859375,753.0,862.7999877929688,0.3478333333333333,Positive
2023-12-13,854.8499755859375,859.2000122070312,840.0,851.4000244140625,760.6500244140625,862.7999877929688,0.3478333333333333,Positive
2023-12-14,860.0,861.5499877929688,845.7999877929688,847.4000244140625,760.6500244140625,862.7999877929688,0.3478333333333333,Positive
2023-12-15,854.0499877929688,870.5499877929688,851.5999755859375,867.2000122070312,760.6500244140625,870.5499877929688,0.3478333333333333,Positive
2023-12-18,844.0,865.5499877929688,836.1500244140625,854.9000244140625,760.6500244140625,870.5499877929688,0.3478333333333333,Positive
2023-12-19,855.5499877929688,861.5,847.5999755859375,858.7000122070312,765.5,870.5499877929688,0.2491,Positive
2023-12-20,859.0,863.75,839.7000122070312,842.25,765.5,870.5499877929688,0.2491,Positive
2023-12-21,830.0,847.6500244140625,820.0999755859375,841.9000244140625,767.1500244140625,870.5499877929688,0.2491,Positive
2023-12-22,845.0,857.5499877929688,843.0999755859375,855.2999877929688,776.4000244140625,870.5499877929688,0.2491,Positive
2023-12-26,857.5,863.0,849.9500122070312,852.2999877929688,778.75,870.5499877929688,0.21823333333333333,Positive
2023-12-27,858.4500122070312,881.5,855.6500244140625,875.9000244140625,783.2000122070312,881.5,0.21823333333333333,Positive
2023-12-28,882.9000244140625,895.75,874.0,880.7999877929688,789.5999755859375,895.75,0.21823333333333333,Positive
2023-12-29,882.0,887.5,873.2999877929688,880.25,796.9000244140625,895.75,0.21823333333333333,Positive
2024-01-01,880.25,884.7999877929688,875.0,877.5999755859375,812.3499755859375,895.75,0.21823333333333333,Positive
2024-01-02,883.8499755859375,883.8499755859375,859.0999755859375,870.2000122070312,814.2000122070312,895.75,0.09915421686746986,Positive
2024-01-03,870.0,870.0,836.0,837.6500244140625,815.2000122070312,895.75,0.09915421686746986,Positive
2024-01-04,840.25,843.7999877929688,835.0,837.0999755859375,817.8499755859375,895.75,0.09915421686746986,Positive
2024-01-05,838.9500122070312,845.7999877929688,827.2000122070312,829.4000244140625,820.0999755859375,895.75,0.09915421686746986,Positive
2024-01-08,835.75,836.6500244140625,820.7000122070312,821.9500122070312,820.0999755859375,895.75,0.09915421686746986,Positive
2024-01-09,828.5,831.9500122070312,819.25,821.4000244140625,819.25,895.75,0.11342,Positive
2024-01-10,823.8499755859375,831.3499755859375,811.2000122070312,829.7999877929688,811.2000122070312,895.75,0.11342,Positive
2024-01-11,834.7999877929688,836.75,820.0999755859375,822.0499877929688,811.2000122070312,895.75,0.11342,Positive
2024-01-12,824.5,830.7999877929688,821.25,825.7999877929688,811.2000122070312,895.75,0.11342,Positive
2024-01-15,827.7000122070312,830.5,820.0,825.1500244140625,811.2000122070312,895.75,0.11342,Positive
2024-01-16,827.6500244140625,839.5,819.3499755859375,832.2999877929688,811.2000122070312,895.75,0.12058684210526316,Positive
2024-01-17,830.0,830.0,810.0499877929688,812.6500244140625,810.0499877929688,895.75,0.12058684210526316,Positive
2024-01-18,812.5,814.5,792.5999755859375,803.6500244140625,792.5999755859375,895.75,0.12058684210526316,Positive
2024-01-19,805.25,820.7000122070312,805.25,816.6500244140625,792.5999755859375,895.75,0.12058684210526316,Positive
2024-01-23,808.25,816.0,788.4500122070312,790.4000244140625,788.4500122070312,895.75,0.13733692307692308,Positive
2024-01-24,795.0,814.0,784.0,812.2000122070312,784.0,895.75,0.13733692307692308,Positive
2024-01-25,815.0,821.0,792.7999877929688,815.7000122070312,784.0,895.75,0.13733692307692308,Positive
2024-01-29,819.0499877929688,823.5999755859375,804.0,811.7000122070312,784.0,887.5,0.13733692307692308,Positive
2024-01-30,818.0,829.3499755859375,810.1500244140625,812.0,784.0,884.7999877929688,0.1861892857142857,Positive
2024-01-31,812.0,822.0,808.0499877929688,818.6500244140625,784.0,883.8499755859375,0.1861892857142857,Positive
2024-02-01,822.0,822.0,800.0999755859375,801.7000122070312,784.0,870.0,0.1861892857142857,Positive
2024-02-02,809.25,826.2999877929688,805.0999755859375,823.5499877929688,784.0,845.7999877929688,0.1861892857142857,Positive
2024-02-05,824.1500244140625,834.0,811.0,814.6500244140625,784.0,845.7999877929688,0.1861892857142857,Positive
2024-02-06,814.6500244140625,820.75,805.0999755859375,818.75,784.0,839.5,0.12220786516853932,Positive
2024-02-07,827.4000244140625,842.9000244140625,823.0,836.5999755859375,784.0,842.9000244140625,0.12220786516853932,Positive
2024-02-08,841.4500122070312,841.4500122070312,818.0,822.0999755859375,784.0,842.9000244140625,0.12220786516853932,Positive
2024-02-09,824.9000244140625,825.0,800.4500122070312,811.75,784.0,842.9000244140625,0.12220786516853932,Positive
2024-02-12,818.0,819.5999755859375,802.4500122070312,811.5,784.0,842.9000244140625,0.12220786516853932,Positive
2024-02-13,812.9500122070312,814.7000122070312,790.5499877929688,812.6500244140625,784.0,842.9000244140625,0.1444929411764706,Positive
2024-02-14,798.0,815.7999877929688,796.5499877929688,813.25,784.0,842.9000244140625,0.1444929411764706,Positive
2024-02-15,818.0,820.75,805.5999755859375,812.3499755859375,784.0,842.9000244140625,0.1444929411764706,Positive
2024-02-16,818.1500244140625,824.4000244140625,813.5,819.9500122070312,784.0,842.9000244140625,0.1444929411764706,Positive
2024-02-19,825.9500122070312,825.9500122070312,814.0,820.2000122070312,784.0,842.9000244140625,0.1444929411764706,Positive
2024-02-20,825.0,825.0,811.7999877929688,821.2000122070312,784.0,842.9000244140625,0.1512269230769231,Positive
2024-02-21,821.0,850.0,820.9500122070312,828.25,784.0,850.0,0.1512269230769231,Positive
2024-02-22,831.0,835.1500244140625,820.0499877929688,828.6500244140625,790.5499877929688,850.0,0.1512269230769231,Positive
2024-02-23,835.0,836.2999877929688,819.25,821.0,790.5499877929688,850.0,0.1512269230769231,Positive
2024-02-26,825.2000122070312,827.7999877929688,806.2000122070312,808.75,790.5499877929688,850.0,0.1512269230769231,Positive
2024-02-27,808.9500122070312,820.5499877929688,805.7000122070312,818.9500122070312,790.5499877929688,850.0,0.1517059405940594,Positive
2024-02-28,822.7000122070312,822.75,795.0,798.5999755859375,790.5499877929688,850.0,0.1517059405940594,Positive
2024-02-29,801.0,805.9000244140625,790.0,800.0999755859375,790.0,850.0,0.1517059405940594,Positive
2024-03-01,804.25,839.7000122070312,804.25,836.2000122070312,790.0,850.0,0.1517059405940594,Positive
2024-03-04,839.0,839.0,818.5,824.2999877929688,790.0,850.0,0.1517059405940594,Positive
2024-03-05,825.0999755859375,826.6500244140625,811.0,819.2999877929688,790.0,850.0,0.10236571428571428,Positive
2024-03-06,820.4000244140625,823.0,800.0,812.9000244140625,790.0,850.0,0.10236571428571428,Positive
2024-03-07,820.0,844.9000244140625,818.0499877929688,830.0,790.0,850.0,0.10236571428571428,Positive
2024-03-11,832.0,836.5999755859375,822.1500244140625,829.7999877929688,790.0,850.0,0.10236571428571428,Positive
2024-03-12,829.0,829.2999877929688,815.0,817.7999877929688,790.0,850.0,0.04264285714285714,Neutral
2024-03-13,818.4000244140625,820.5999755859375,788.4500122070312,792.9500122070312,788.4500122070312,850.0,0.04264285714285714,Neutral
2024-03-14,792.0,792.9500122070312,761.75,785.4500122070312,761.75,850.0,0.04264285714285714,Neutral
2024-03-15,782.0999755859375,790.2000122070312,774.5499877929688,780.6500244140625,761.75,850.0,0.04264285714285714,Neutral
2024-03-18,780.6500244140625,808.5,778.5,804.4000244140625,761.75,850.0,0.04264285714285714,Neutral
2024-03-19,802.0,809.9500122070312,793.75,801.0499877929688,761.75,850.0,0.11499885057471264,Positive
2024-03-20,802.2000122070312,810.0,789.2999877929688,794.6500244140625,761.75,850.0,0.11499885057471264,Positive
2024-03-21,804.0,819.4500122070312,803.0999755859375,812.3499755859375,761.75,844.9000244140625,0.11499885057471264,Positive
2024-03-22,808.0,832.9500122070312,806.75,824.7999877929688,761.75,844.9000244140625,0.11499885057471264,Positive
2024-03-26,820.5499877929688,834.0,818.0499877929688,821.9000244140625,761.75,844.9000244140625,0.3559873015873016,Positive
2024-03-27,825.0,832.4000244140625,815.4000244140625,818.0499877929688,761.75,844.9000244140625,0.3559873015873016,Positive
2024-03-28,827.0,840.8499755859375,820.0,830.2000122070312,761.75,844.9000244140625,0.3559873015873016,Positive
2024-04-01,838.0,876.4500122070312,838.0,871.9500122070312,761.75,876.4500122070312,0.3559873015873016,Positive
2024-04-02,871.0999755859375,881.8499755859375,861.5499877929688,879.25,761.75,881.8499755859375,0.33162321428571423,Positive
2024-04-03,877.8499755859375,879.5499877929688,867.0999755859375,869.0,761.75,881.8499755859375,0.33162321428571423,Positive
2024-04-04,876.2999877929688,878.6500244140625,853.5499877929688,862.5,761.75,881.8499755859375,0.33162321428571423,Positive
2024-04-05,860.0,864.5499877929688,846.9500122070312,857.0999755859375,761.75,881.8499755859375,0.33162321428571423,Positive
2024-04-08,864.0,878.0,860.25,876.4500122070312,761.75,881.8499755859375,0.33162321428571423,Positive
2024-04-09,881.7999877929688,891.4500122070312,870.5499877929688,874.5999755859375,761.75,891.4500122070312,0.30257500000000004,Positive
2024-04-10,881.3499755859375,889.0,875.3499755859375,883.9500122070312,761.75,891.4500122070312,0.30257500000000004,Positive
2024-04-12,883.9000244140625,883.9000244140625,862.0,866.4500122070312,761.75,891.4500122070312,0.30257500000000004,Positive
2024-04-15,862.9000244140625,882.0,850.25,860.4500122070312,761.75,891.4500122070312,0.30257500000000004,Positive
2024-04-16,859.5,863.5999755859375,842.75,845.25,774.5499877929688,891.4500122070312,0.2973555555555556,Positive
2024-04-18,846.0999755859375,858.0,841.7000122070312,844.7999877929688,778.5,891.4500122070312,0.2973555555555556,Positive
2024-04-19,842.8499755859375,867.2999877929688,833.2000122070312,864.7999877929688,789.2999877929688,891.4500122070312,0.2973555555555556,Positive
2024-04-22,867.0999755859375,870.9000244140625,853.4500122070312,854.7999877929688,789.2999877929688,891.4500122070312,0.2973555555555556,Positive
2024-04-23,858.5,865.0,848.5499877929688,851.3499755859375,803.0999755859375,891.4500122070312,0.3870206896551724,Positive
2024-04-24,851.3499755859375,886.0,850.0,882.7000122070312,806.75,891.4500122070312,0.3870206896551724,Positive
2024-04-25,882.7000122070312,909.4000244140625,874.3499755859375,905.7999877929688,815.4000244140625,909.4000244140625,0.3870206896551724,Positive
2024-04-26,910.0,914.0,884.6500244140625,887.25,815.4000244140625,914.0,0.3870206896551724,Positive
2024-04-29,898.4000244140625,902.5,886.1500244140625,895.75,820.0,914.0,0.3870206896551724,Positive
2024-04-30,902.4500122070312,902.75,880.0499877929688,882.2000122070312,833.2000122070312,914.0,0.5051388888888888,Positive
2024-05-02,883.0,894.5999755859375,883.0,890.3499755859375,833.2000122070312,914.0,0.5051388888888888,Positive
2024-05-03,895.8499755859375,903.7000122070312,866.0,874.2000122070312,833.2000122070312,914.0,0.5051388888888888,Positive
2024-05-06,879.7000122070312,893.0,874.3499755859375,880.6500244140625,833.2000122070312,914.0,0.5051388888888888,Positive
2024-05-07,880.6500244140625,881.0499877929688,845.75,857.3499755859375,833.2000122070312,914.0,0.17989772727272726,Positive
2024-05-08,850.4000244140625,866.5999755859375,850.4000244140625,864.6500244140625,833.2000122070312,914.0,0.17989772727272726,Positive
2024-05-09,864.7000122070312,868.7999877929688,831.0499877929688,834.5499877929688,831.0499877929688,914.0,0.17989772727272726,Positive
2024-05-10,835.9500122070312,855.9500122070312,835.9500122070312,853.5999755859375,831.0499877929688,914.0,0.17989772727272726,Positive
2024-05-13,847.8499755859375,862.5,830.0,860.5999755859375,830.0,914.0,0.17989772727272726,Positive
2024-05-14,864.1500244140625,884.9500122070312,861.2000122070312,881.5,830.0,914.0,0.5049148648648649,Positive
2024-05-15,882.0,883.5,863.4000244140625,870.9500122070312,830.0,914.0,0.5049148648648649,Positive
2024-05-16,872.7999877929688,888.4500122070312,864.4500122070312,886.4000244140625,830.0,914.0,0.5049148648648649,Positive
2024-05-17,888.0,914.9500122070312,878.7000122070312,907.4500122070312,830.0,914.9500122070312,0.5049148648648649,Positive
2024-05-21,892.0,928.9500122070312,890.7999877929688,923.4500122070312,830.0,928.9500122070312,0.4962821782178218,Positive
2024-05-22,925.0,927.2999877929688,906.0499877929688,915.7999877929688,830.0,928.9500122070312,0.4962821782178218,Positive
2024-05-23,912.0,920.8499755859375,890.7000122070312,917.0,830.0,928.9500122070312,0.4962821782178218,Positive
2024-05-24,915.0,925.0,906.0499877929688,908.6500244140625,830.0,928.9500122070312,0.4962821782178218,Positive
